batsman,team1,team2,venue,date,runs,delivery,4s,6s,ducks,strike_rate,50s,100s,points,sr_bonus,last_5_avg,last_5_sr,career_avg,career_sr,venue_avg
TH David,Royal Challengers Bengaluru,Mumbai Indians,"Wankhede Stadium, Mumbai",2025-04-07,1.0,1,0,0,0,100.0,0,0,1.0,0,15.8,125.43024227234756,19.256410256410255,139.2570394605688,23.285714285714285
TH David,Royal Challengers Bengaluru,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",2025-04-10,37.0,23,2,4,0,160.8695652173913,0,0,51.0,4,18.4,134.74701245868295,19.256410256410255,139.2570394605688,24.333333333333332
TK Curran,Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadium,2018-04-10,2.0,5,0,0,0,40.0,0,0,2.0,0,2.0,40.0,12.7,112.64787581699348,2.0
TK Curran,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,2018-04-16,2.0,3,0,0,1,66.66666666666666,0,0,0.0,0,2.0,53.33333333333333,12.7,112.64787581699348,7.0
TK Curran,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,2018-04-21,1.0,3,0,0,1,33.33333333333333,0,0,-1.0,0,1.6666666666666667,46.666666666666664,12.7,112.64787581699348,7.0
TK Curran,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,2018-05-09,18.0,17,3,0,1,105.88235294117648,0,0,19.0,0,5.75,61.470588235294116,12.7,112.64787581699348,7.0
TK Curran,Rajasthan Royals,Chennai Super Kings,Sharjah Cricket Stadium,2020-09-22,10.0,9,1,0,0,111.11111111111111,0,0,11.0,0,6.6,71.3986928104575,12.7,112.64787581699348,7.0
TK Curran,Kings XI Punjab,Rajasthan Royals,Sharjah Cricket Stadium,2020-09-27,4.0,1,1,0,0,400.0,0,0,5.0,0,7.0,143.3986928104575,12.7,112.64787581699348,7.0
TK Curran,Kolkata Knight Riders,Rajasthan Royals,Dubai International Cricket Stadium,2020-09-30,54.0,36,2,3,0,150.0,1,0,74.0,4,17.4,160.0653594771242,12.7,112.64787581699348,27.0
TK Curran,Mumbai Indians,Rajasthan Royals,Sheikh Zayed Stadium,2020-10-06,15.0,17,1,0,1,88.23529411764706,0,0,14.0,0,20.2,171.04575163398692,12.7,112.64787581699348,15.0
TK Curran,Delhi Capitals,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021-04-15,21.0,16,2,0,1,131.25,0,0,23.0,2,20.8,176.11928104575162,12.7,112.64787581699348,21.0
TK Curran,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,2021-10-10,0.0,1,0,0,0,0.0,0,0,0.0,0,18.8,153.89705882352942,12.7,112.64787581699348,27.0
TL Seifert,Kolkata Knight Riders,Punjab Kings,Dubai International Cricket Stadium,2021-10-01,2.0,5,0,0,1,40.0,0,0,0.0,0,2.0,40.0,8.666666666666666,77.08333333333333,2.0
TL Seifert,Mumbai Indians,Delhi Capitals,"Brabourne Stadium, Mumbai",2022-03-27,21.0,16,4,0,1,131.25,0,0,25.0,2,11.5,85.625,8.666666666666666,77.08333333333333,21.0
TL Seifert,Gujarat Titans,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune",2022-04-02,3.0,5,0,0,1,60.0,0,0,1.0,0,8.666666666666666,77.08333333333333,8.666666666666666,77.08333333333333,3.0
TL Suman,Deccan Chargers,Delhi Daredevils,SuperSport Park,2009-04-30,23.0,14,1,1,1,164.28571428571428,0,0,28.0,4,23.0,164.28571428571428,17.333333333333332,99.77750886428859,19.75
TL Suman,Deccan Chargers,Rajasthan Royals,St George's Park,2009-05-02,41.0,31,2,1,0,132.25806451612902,0,0,47.0,2,32.0,148.27188940092165,17.333333333333332,99.77750886428859,41.0
TL Suman,Chennai Super Kings,Deccan Chargers,Buffalo Park,2009-05-04,17.0,17,2,0,1,100.0,0,0,17.0,0,27.0,132.18125960061442,17.333333333333332,99.77750886428859,17.0
TL Suman,Deccan Chargers,Mumbai Indians,SuperSport Park,2009-05-06,20.0,13,1,2,1,153.84615384615387,0,0,27.0,4,25.25,137.5974831619993,17.333333333333332,99.77750886428859,19.75
TL Suman,Deccan Chargers,Kings XI Punjab,De Beers Diamond Oval,2009-05-09,27.0,17,1,2,1,158.8235294117647,0,0,34.0,4,25.6,141.84269241195238,17.333333333333332,99.77750886428859,28.0
TL Suman,Deccan Chargers,Rajasthan Royals,De Beers Diamond Oval,2009-05-11,29.0,19,3,1,1,152.63157894736844,0,0,36.0,4,26.8,139.5118653442832,17.333333333333332,99.77750886428859,28.0
TL Suman,Deccan Chargers,Delhi Daredevils,Kingsmead,2009-05-13,3.0,8,0,0,1,37.5,0,0,1.0,0,19.2,120.5602524410574,17.333333333333332,99.77750886428859,3.0
TL Suman,Deccan Chargers,Kolkata Knight Riders,New Wanderers Stadium,2009-05-16,31.0,24,3,1,0,129.16666666666669,0,0,36.0,0,22.0,126.39358577439074,17.333333333333332,99.77750886428859,13.666666666666666
TL Suman,Deccan Chargers,Kings XI Punjab,New Wanderers Stadium,2009-05-17,0.0,1,0,0,1,0.0,0,0,-2.0,0,18.0,95.62435500515997,17.333333333333332,99.77750886428859,13.666666666666666
TL Suman,Royal Challengers Bangalore,Deccan Chargers,SuperSport Park,2009-05-21,12.0,12,1,0,1,100.0,0,0,11.0,0,15.0,83.85964912280703,17.333333333333332,99.77750886428859,19.75
TL Suman,Delhi Daredevils,Deccan Chargers,SuperSport Park,2009-05-22,24.0,25,3,0,0,96.0,0,0,27.0,0,14.0,72.53333333333333,17.333333333333332,99.77750886428859,19.75
TL Suman,Royal Challengers Bangalore,Deccan Chargers,New Wanderers Stadium,2009-05-24,10.0,12,1,0,1,83.33333333333334,0,0,9.0,0,15.4,81.7,17.333333333333332,99.77750886428859,13.666666666666666
TL Suman,Deccan Chargers,Kolkata Knight Riders,Dr DY Patil Sports Academy,2010-03-12,7.0,10,1,0,0,70.0,0,0,8.0,0,10.6,69.86666666666667,17.333333333333332,99.77750886428859,15.5
TL Suman,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",2010-03-14,10.0,5,2,0,0,200.0,0,0,18.0,6,12.6,109.86666666666667,17.333333333333332,99.77750886428859,10.0
TL Suman,Deccan Chargers,Kings XI Punjab,Barabati Stadium,2010-03-19,26.0,22,2,1,0,118.1818181818182,0,0,30.0,0,15.4,113.5030303030303,17.333333333333332,99.77750886428859,27.5
TL Suman,Deccan Chargers,Delhi Daredevils,Barabati Stadium,2010-03-21,29.0,19,3,1,0,152.63157894736844,0,0,38.0,4,16.4,124.82934609250401,17.333333333333332,99.77750886428859,27.5
TL Suman,Rajasthan Royals,Deccan Chargers,"Sardar Patel Stadium, Motera",2010-03-26,9.0,16,0,0,1,56.25,0,0,7.0,0,16.2,119.41267942583731,17.333333333333332,99.77750886428859,9.0
TL Suman,Deccan Chargers,Mumbai Indians,Dr DY Patil Sports Academy,2010-03-28,15.0,17,0,1,1,88.23529411764706,0,0,15.0,0,17.8,123.05973824936673,17.333333333333332,99.77750886428859,15.5
TL Suman,Kolkata Knight Riders,Deccan Chargers,Eden Gardens,2010-04-01,15.0,11,0,1,0,136.36363636363637,0,0,19.0,2,18.8,110.33246552209403,17.333333333333332,99.77750886428859,9.5
TL Suman,Mumbai Indians,Deccan Chargers,Brabourne Stadium,2010-04-03,11.0,17,0,0,1,64.70588235294117,0,0,7.0,-2,15.8,99.6372783563186,17.333333333333332,99.77750886428859,11.0
TL Suman,Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,2010-04-08,78.0,59,6,3,0,132.20338983050848,1,0,100.0,2,25.6,95.55164053294662,17.333333333333332,99.77750886428859,78.0
TL Suman,Deccan Chargers,Chennai Super Kings,"Vidarbha Cricket Association Stadium, Jamtha",2010-04-10,55.0,44,4,2,1,125.0,1,0,69.0,0,34.8,109.3016405329466,17.333333333333332,99.77750886428859,27.5
TL Suman,Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",2010-04-12,0.0,1,0,0,1,0.0,0,0,-2.0,0,31.8,91.65458170941722,17.333333333333332,99.77750886428859,27.5
TL Suman,Kings XI Punjab,Deccan Chargers,Himachal Pradesh Cricket Association Stadium,2010-04-16,43.0,33,3,3,1,130.3030303030303,0,0,52.0,2,37.4,90.442460497296,17.333333333333332,99.77750886428859,43.0
TL Suman,Delhi Daredevils,Deccan Chargers,Feroz Shah Kotla,2010-04-18,5.0,6,1,0,1,83.33333333333334,0,0,4.0,0,36.2,94.16795069337442,17.333333333333332,99.77750886428859,5.0
TL Suman,Chennai Super Kings,Deccan Chargers,Dr DY Patil Sports Academy,2010-04-22,4.0,4,1,0,1,100.0,0,0,3.0,0,21.4,87.72727272727272,17.333333333333332,99.77750886428859,15.5
TL Suman,Pune Warriors,Mumbai Indians,Dr DY Patil Sports Academy,2011-05-04,36.0,16,3,3,1,225.0,0,0,49.0,6,17.6,107.72727272727272,17.333333333333332,99.77750886428859,15.5
TL Suman,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",2011-05-10,4.0,5,0,0,1,80.0,0,0,2.0,0,18.4,123.72727272727272,17.333333333333332,99.77750886428859,4.0
TL Suman,Mumbai Indians,Deccan Chargers,Wankhede Stadium,2011-05-14,14.0,15,0,2,1,93.33333333333331,0,0,16.0,0,12.6,116.33333333333333,17.333333333333332,99.77750886428859,10.8
TL Suman,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,2011-05-20,5.0,6,1,0,1,83.33333333333334,0,0,4.0,0,12.6,116.33333333333333,17.333333333333332,99.77750886428859,10.8
TL Suman,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,2011-05-22,4.0,4,1,0,1,100.0,0,0,3.0,0,12.6,116.33333333333333,17.333333333333332,99.77750886428859,9.5
TL Suman,Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,2011-05-25,2.0,7,0,0,1,28.57142857142857,0,0,0.0,0,5.8,77.04761904761904,17.333333333333332,99.77750886428859,10.8
TL Suman,Deccan Chargers,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2012-04-09,5.0,9,1,0,1,55.55555555555556,0,0,4.0,0,6.0,72.15873015873015,17.333333333333332,99.77750886428859,5.0
TL Suman,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,2012-04-11,10.0,10,0,1,1,100.0,0,0,10.0,0,5.2,73.4920634920635,17.333333333333332,99.77750886428859,10.8
TL Suman,Pune Warriors,Kings XI Punjab,Subrata Roy Sahara Stadium,2013-04-07,6.0,14,1,0,1,42.85714285714285,0,0,5.0,0,5.4,65.39682539682539,17.333333333333332,99.77750886428859,5.666666666666667
TL Suman,Mumbai Indians,Pune Warriors,Wankhede Stadium,2013-04-13,23.0,15,5,0,1,153.33333333333334,0,0,30.0,4,9.2,76.06349206349206,17.333333333333332,99.77750886428859,10.8
TL Suman,Pune Warriors,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,2013-04-17,12.0,14,1,0,1,85.71428571428571,0,0,11.0,0,11.2,87.4920634920635,17.333333333333332,99.77750886428859,12.0
TL Suman,Pune Warriors,Chennai Super Kings,Subrata Roy Sahara Stadium,2013-04-30,0.0,1,0,0,1,0.0,0,0,-2.0,0,10.2,76.38095238095238,17.333333333333332,99.77750886428859,5.666666666666667
TL Suman,Pune Warriors,Royal Challengers Bangalore,Subrata Roy Sahara Stadium,2013-05-02,11.0,14,1,0,0,78.57142857142857,0,0,12.0,0,10.4,72.0952380952381,17.333333333333332,99.77750886428859,5.666666666666667
TM Dilshan,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2008-05-11,18.0,15,1,1,0,120.0,0,0,21.0,0,18.0,120.0,23.06,92.72040816489206,44.0
TM Dilshan,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,2008-05-13,25.0,19,5,0,0,131.57894736842107,0,0,32.0,2,21.5,125.78947368421053,23.06,92.72040816489206,21.333333333333332
TM Dilshan,Delhi Daredevils,Deccan Chargers,Feroz Shah Kotla,2008-05-15,16.0,6,2,1,0,266.66666666666663,0,0,26.0,6,19.666666666666668,172.7485380116959,23.06,92.72040816489206,9.625
TM Dilshan,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,2008-05-17,8.0,6,1,0,1,133.33333333333331,0,0,7.0,0,16.75,162.89473684210526,23.06,92.72040816489206,9.625
TM Dilshan,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,2008-05-19,4.0,10,0,0,1,40.0,0,0,2.0,0,14.2,138.31578947368422,23.06,92.72040816489206,29.636363636363637
TM Dilshan,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,2008-05-24,0.0,1,0,0,1,0.0,0,0,-2.0,0,10.6,114.3157894736842,23.06,92.72040816489206,9.625
TM Dilshan,Delhi Daredevils,Rajasthan Royals,Wankhede Stadium,2008-05-30,33.0,22,5,1,1,150.0,0,0,42.0,4,12.2,118.0,23.06,92.72040816489206,21.666666666666668
TM Dilshan,Chennai Super Kings,Delhi Daredevils,Kingsmead,2009-04-23,50.0,27,7,2,1,185.1851851851852,1,0,73.0,6,19.0,101.7037037037037,23.06,92.72040816489206,43.0
TM Dilshan,Royal Challengers Bangalore,Delhi Daredevils,St George's Park,2009-04-26,67.0,49,5,2,0,136.73469387755102,1,0,86.0,2,30.8,102.38397581254723,23.06,92.72040816489206,67.0
TM Dilshan,Delhi Daredevils,Rajasthan Royals,SuperSport Park,2009-04-28,7.0,10,1,0,1,70.0,0,0,6.0,0,31.4,108.38397581254723,23.06,92.72040816489206,37.0
TM Dilshan,Deccan Chargers,Delhi Daredevils,SuperSport Park,2009-04-30,52.0,51,4,3,0,101.96078431372548,1,0,70.0,0,41.8,128.77613267529233,23.06,92.72040816489206,37.0
TM Dilshan,Chennai Super Kings,Delhi Daredevils,New Wanderers Stadium,2009-05-02,13.0,13,0,1,1,100.0,0,0,13.0,0,37.8,118.77613267529235,23.06,92.72040816489206,7.0
TM Dilshan,Delhi Daredevils,Kolkata Knight Riders,Kingsmead,2009-05-05,42.0,35,5,1,0,120.0,0,0,49.0,0,36.2,105.7390956382553,23.06,92.72040816489206,43.0
TM Dilshan,Delhi Daredevils,Mumbai Indians,Buffalo Park,2009-05-08,17.0,20,2,0,1,85.0,0,0,17.0,0,26.2,95.39215686274511,23.06,92.72040816489206,17.0
TM Dilshan,Delhi Daredevils,Kolkata Knight Riders,New Wanderers Stadium,2009-05-10,1.0,3,0,0,1,33.33333333333333,0,0,-1.0,0,25.0,88.05882352941177,23.06,92.72040816489206,7.0
TM Dilshan,Deccan Chargers,Delhi Daredevils,Kingsmead,2009-05-13,37.0,19,7,1,1,194.73684210526315,0,0,50.0,6,22.0,106.6140350877193,23.06,92.72040816489206,43.0
TM Dilshan,Delhi Daredevils,Kings XI Punjab,OUTsurance Oval,2009-05-15,10.0,20,1,0,1,50.0,0,0,5.0,-4,21.4,96.6140350877193,23.06,92.72040816489206,21.5
TM Dilshan,Delhi Daredevils,Rajasthan Royals,OUTsurance Oval,2009-05-17,33.0,42,1,0,1,78.57142857142857,0,0,32.0,0,19.6,88.32832080200501,23.06,92.72040816489206,21.5
TM Dilshan,Delhi Daredevils,Mumbai Indians,SuperSport Park,2009-05-21,24.0,15,2,2,1,160.0,0,0,32.0,4,21.0,103.32832080200501,23.06,92.72040816489206,37.0
TM Dilshan,Delhi Daredevils,Deccan Chargers,SuperSport Park,2009-05-22,65.0,53,7,1,0,122.64150943396226,1,0,82.0,0,33.8,121.18995602213081,23.06,92.72040816489206,37.0
TM Dilshan,Kings XI Punjab,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",2010-03-13,0.0,3,0,0,1,0.0,0,0,-2.0,0,26.4,82.24258760107817,23.06,92.72040816489206,0.0
TM Dilshan,Rajasthan Royals,Delhi Daredevils,"Sardar Patel Stadium, Motera",2010-03-15,0.0,1,0,0,1,0.0,0,0,-2.0,0,24.4,72.24258760107816,23.06,92.72040816489206,0.0
TM Dilshan,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,2010-03-17,17.0,13,3,0,1,130.76923076923077,0,0,20.0,2,21.2,82.68214804063861,23.06,92.72040816489206,9.625
TM Dilshan,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2010-03-19,15.0,25,1,0,1,60.0,0,0,12.0,-2,19.4,62.68214804063861,23.06,92.72040816489206,9.625
TM Dilshan,Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",2010-04-15,1.0,2,0,0,1,50.0,0,0,-1.0,0,6.6,48.15384615384615,23.06,92.72040816489206,0.5
TM Dilshan,Delhi Daredevils,Deccan Chargers,Feroz Shah Kotla,2010-04-18,11.0,11,2,0,1,100.0,0,0,11.0,0,8.8,68.15384615384616,23.06,92.72040816489206,9.625
TM Dilshan,Kochi Tuskers Kerala,Royal Challengers Bangalore,Nehru Stadium,2011-04-09,1.0,5,0,0,1,20.0,0,0,-1.0,0,9.0,72.15384615384616,23.06,92.72040816489206,1.0
TM Dilshan,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,2011-04-12,59.0,54,4,2,0,109.25925925925924,1,0,75.0,0,17.4,67.85185185185185,23.06,92.72040816489206,29.636363636363637
TM Dilshan,Deccan Chargers,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",2011-04-14,7.0,8,1,0,1,87.5,0,0,6.0,0,15.8,73.35185185185185,23.06,92.72040816489206,5.333333333333333
TM Dilshan,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2011-04-16,0.0,1,0,0,1,0.0,0,0,-2.0,0,15.6,63.35185185185185,23.06,92.72040816489206,0.5
TM Dilshan,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,2011-04-22,38.0,32,6,0,1,118.75,0,0,42.0,0,21.0,67.10185185185185,23.06,92.72040816489206,21.333333333333332
TM Dilshan,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,2011-04-26,0.0,1,0,0,1,0.0,0,0,-2.0,0,20.8,63.10185185185185,23.06,92.72040816489206,9.625
TM Dilshan,Royal Challengers Bangalore,Pune Warriors,M Chinnaswamy Stadium,2011-04-29,15.0,19,2,0,1,78.94736842105263,0,0,15.0,0,12.0,57.03947368421052,23.06,92.72040816489206,29.636363636363637
TM Dilshan,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,2011-05-06,16.0,9,4,0,1,177.77777777777777,0,0,24.0,6,13.8,75.09502923976609,23.06,92.72040816489206,29.636363636363637
TM Dilshan,Royal Challengers Bangalore,Kochi Tuskers Kerala,M Chinnaswamy Stadium,2011-05-08,52.0,31,8,1,0,167.74193548387098,1,0,74.0,4,24.2,108.64341633654028,23.06,92.72040816489206,29.636363636363637
TM Dilshan,Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,2011-05-11,38.0,25,8,0,1,152.0,0,0,48.0,4,24.2,115.29341633654028,23.06,92.72040816489206,44.0
TM Dilshan,Royal Challengers Bangalore,Pune Warriors,M Chinnaswamy Stadium,2012-04-17,4.0,8,0,0,1,50.0,0,0,2.0,0,25.0,125.29341633654028,23.06,92.72040816489206,29.636363636363637
TM Dilshan,Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,2012-04-23,76.0,60,10,1,0,126.66666666666666,1,0,96.0,0,37.2,134.8372759856631,23.06,92.72040816489206,44.0
TM Dilshan,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,2012-04-28,1.0,3,0,0,1,33.33333333333333,0,0,-1.0,0,34.2,105.9483870967742,23.06,92.72040816489206,21.333333333333332
TM Dilshan,Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,2012-05-06,71.0,56,8,2,1,126.78571428571428,1,0,89.0,0,38.0,97.75714285714284,23.06,92.72040816489206,29.636363636363637
TM Dilshan,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,2012-05-09,19.0,25,3,0,1,76.0,0,0,20.0,0,34.2,82.55714285714285,23.06,92.72040816489206,21.666666666666668
TM Dilshan,Pune Warriors,Royal Challengers Bangalore,Subrata Roy Sahara Stadium,2012-05-11,53.0,47,6,1,0,112.7659574468085,1,0,69.0,0,44.0,95.11033434650454,23.06,92.72040816489206,53.0
TM Dilshan,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,2012-05-14,47.0,55,4,1,2,85.45454545454545,0,0,49.0,0,38.2,86.86791010408031,23.06,92.72040816489206,29.636363636363637
TM Dilshan,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,2012-05-17,10.0,7,2,0,1,142.85714285714286,0,0,12.0,2,40.0,108.7726720088422,23.06,92.72040816489206,9.625
TM Dilshan,Deccan Chargers,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",2012-05-20,4.0,13,0,0,1,30.76923076923077,0,0,2.0,0,26.6,89.56937530554552,23.06,92.72040816489206,5.333333333333333
TM Dilshan,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,2013-04-04,0.0,8,0,0,1,0.0,0,0,-2.0,0,22.8,74.36937530554552,23.06,92.72040816489206,29.636363636363637
TM Dilshan,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",2013-04-07,5.0,10,0,0,1,50.0,0,0,3.0,0,13.2,61.81618381618382,23.06,92.72040816489206,5.333333333333333
TM Dilshan,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,2013-04-20,25.0,22,5,0,1,113.63636363636364,0,0,28.0,0,8.8,67.45254745254746,23.06,92.72040816489206,29.636363636363637
TM Dilshan,Royal Challengers Bangalore,Pune Warriors,M Chinnaswamy Stadium,2013-04-23,33.0,38,5,0,1,86.8421052631579,0,0,36.0,0,13.4,56.24953993375046,23.06,92.72040816489206,29.636363636363637
TM Dilshan,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,2013-04-27,13.0,19,2,0,1,68.42105263157895,0,0,11.0,-2,15.2,63.779904306220104,23.06,92.72040816489206,21.666666666666668
TM Head,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,2016-04-20,37.0,25,2,2,0,148.0,0,0,45.0,2,37.0,148.0,31.6875,132.6803644097327,24.5
TM Head,Royal Challengers Bangalore,Rising Pune Supergiants,M Chinnaswamy Stadium,2016-05-07,6.0,9,0,0,0,66.66666666666666,0,0,6.0,0,21.5,107.33333333333333,31.6875,132.6803644097327,27.0
TM Head,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association IS Bindra Stadium, Mohali",2016-05-09,11.0,8,1,0,1,137.5,0,0,12.0,2,18.0,117.38888888888887,31.6875,132.6803644097327,11.0
TM Head,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",2017-04-05,30.0,22,3,0,1,136.36363636363637,0,0,33.0,2,21.0,122.13257575757575,31.6875,132.6803644097327,30.0
TM Head,Gujarat Lions,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,2017-04-18,30.0,16,2,1,0,187.5,0,0,40.0,6,22.8,135.2060606060606,31.6875,132.6803644097327,30.0
TM Head,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,2017-04-27,0.0,1,0,0,1,0.0,0,0,-2.0,0,15.4,105.6060606060606,31.6875,132.6803644097327,27.0
TM Head,Rising Pune Supergiant,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,2017-04-29,2.0,5,0,0,1,40.0,0,0,0.0,0,14.6,100.27272727272728,31.6875,132.6803644097327,2.0
TM Head,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,2017-05-01,12.0,15,1,0,1,80.0,0,0,11.0,0,14.8,88.77272727272728,31.6875,132.6803644097327,24.5
TM Head,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,2017-05-07,75.0,48,3,5,0,156.25,1,0,100.0,4,23.8,92.75,31.6875,132.6803644097327,27.0
TM Head,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,2017-05-14,2.0,2,0,0,0,100.0,0,0,2.0,0,18.2,75.25,31.6875,132.6803644097327,2.0
TM Head,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024-03-27,62.0,25,9,3,1,248.0,1,0,89.0,6,30.6,124.85,31.6875,132.6803644097327,42.9
TM Head,Sunrisers Hyderabad,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2024-03-31,19.0,14,3,0,1,135.71428571428572,0,0,22.0,2,34.0,143.99285714285716,31.6875,132.6803644097327,9.5
TM Head,Chennai Super Kings,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024-04-05,31.0,24,3,1,1,129.16666666666669,0,0,34.0,0,37.8,153.82619047619048,31.6875,132.6803644097327,42.9
TM Head,Sunrisers Hyderabad,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",2024-04-09,21.0,15,4,0,1,140.0,0,0,25.0,2,27.0,150.57619047619048,31.6875,132.6803644097327,21.0
TM Head,Sunrisers Hyderabad,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",2024-04-15,102.0,45,9,8,1,226.66666666666663,0,1,147.0,6,47.0,175.90952380952382,31.6875,132.6803644097327,102.0
TM Head,Sunrisers Hyderabad,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024-04-20,89.0,33,11,6,1,269.6969696969697,1,0,124.0,6,52.4,180.24891774891776,31.6875,132.6803644097327,89.0
TM Head,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024-04-25,1.0,3,0,0,1,33.33333333333333,0,0,-1.0,0,48.8,159.77272727272728,31.6875,132.6803644097327,42.9
TM Head,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2024-04-28,13.0,7,1,1,1,185.7142857142857,0,0,20.0,6,45.2,171.08225108225108,31.6875,132.6803644097327,15.666666666666666
